201	 Probation Policy@ Termination during Probationary Period@ An employee may be terminated at any point during the probation period if they do not qualify for the position, possess inappropriate behavior, or show unsatisfactory performance. Such termination does not require any prior warning to the employee. 
202	 Probation Policy@ Termination during Probationary Period@ Sometimes employees may be terminated before the end of their probation time. The employee will be handed latin small letter a written notice of their termination, which will describe the reasons for the same. 
203	 Probation Policy@ Termination during Probationary Period@ Moreover, if the employee is to be ﬁred after their probation, the employer shall follow all the rules of the termination policy. 
204	 PTO Policy@ What is the PTO Policy?@ It is seen that more than half of the adult population is spending about one-third of their time in oﬃce. It is essential to oﬀer them ﬁxed time-oﬀ to be used in times of stress or relaxation to maintain their work-life balance, which is not calculated in loss of pay. This time-oﬀ is excluded from the privilege, casual and sick leave. More time at work can cause hindrance to attentiveness to work and personal life also. 
205	 PTO Policy@ What is the PTO Policy?@ Employees can take such time oﬀ any time they need. Eventually, it can help them to equalize personal and private life, along with bringing energy to the job after long hours of hard work. It is special time-oﬀ that employees can also use for their personal needs like family events, vacations, etc. It also acts as latin small letter a positive inﬂuence for the employers in their talent hiring process to attract more talents. Moreover, the PTO Policy also helps the company in developing latin small letter a positive culture change in the working environment that will improve the productivity of employees in achieving the organizational targets. 
206	 PTO Policy@ What is the PTO Policy?@ Know the following criteria in the sample policy. black circle The importance of paid time-off for employees to keep them relaxed and motivated at work. black circle The amount of time off to be provided to different employees according to their categories. black circle To which employees this policy will apply. black circle The purpose and brief of what is paid time and why it is required. black circle Sample policy to assist you in designing for your company. black circle The guidelines on how to use the offered time-off and necessary regulations on it for the employees. 
207	 PTO Policy@ PTO Policy Template Sample@ Under the PTO policy, Coral AI oﬀers its employees monthly/yearly ﬁxed hours of time-oﬀ, which they can use whenever they want. The company believes that employees also want speciﬁc time away from the busy schedule of work. This policy oﬀers time-oﬀ according to what the government has stated. 
208	 PTO Policy@ Purpose@ The purpose of the PTO policy is to oﬀer employees some time from their schedules so that they can relax or spend some time with their families. 
209	 PTO Policy@ Scope@ This policy applies to every full-time, part-time, and contractual employee regardless of their position and department in the company. 
210	 PTO Policy@ Guidelines@ Though Coral AI understands the importance of personal time-oﬀ required, certain speciﬁcations need to be followed not to violate the policy. 1. An employee should never take more than digit five of time-off. 2. An employee should not take time off during any important undergoing project regardless of latin small letter a genuine reason. 3. No employees are allowed to use PTO before digit three months after their joining. 4. The PTO offered to the employees is different from the privilege, sick, and casual leaves so as to comply with government rules. 5. Employees must state the reason for applying for PTO if the time-off exceeds 5. 6. Exceeding the quota of paid time-off, no employees can apply for it. If used, it will be considered unpaid time-off. 7. The pending PTO may be carried forwarded to the next year as per the board of directors’ decision. 8. The pending PTO will not be encashed in the next year). 
211	 PTO Policy@ Time-off Speciﬁcation@ Based on the employee category, the time-oﬀ oﬀered is diﬀerent is stated as under: 1. Full-time employees receive digit two days multiplied by months of the contract. 2. Part-time employees receive digit two days multiplied by months of the contract. 3. No employees are allowed to use PTO before digit three after their joining. 
212	 Sick Leave Policy@ What is the Sick Leave Policy?@ Sick leaves are used by employees when they cannot come to work due to their illness or any relatives’. Sick leave policy is latin small letter a sample that states how much leaves employees can take, what the frequency to avail is, etc. Mostly the number of such leaves is ﬁxed by the organization under the adherence of legislature laws. Pending Sick leaves can be encashed or carried forwarded as per the wish of the employer. It must be ensured that employees don’t feel any pressure of work during latin small letter a particular time. The policy must provide latin small letter a healthy kick-start with motivation to the next working day. 
213	 Sick Leave Policy@ What is the Sick Leave Policy?@ In This Policy, You Will Get: black circle The main purpose of the policy is to motivate the employee to get well soon and return to the company with the same productivity which he served before falling ill. black circle If the employee is disabled, he may be entitled for extended leave which would be granted on latin small letter a case to case basis by the management. black circle If the employee is hospitalised for more than 24 hours, or disabled, he is entitled to submit latin small letter a certificate of fitness to resume his duties. black circle According to the new deﬁnition of the sick leave, taking care of an ill family member is also considered an eligible reason for applying for sick leave. black circle In case of unused sick leaves, the employees are allowed to carry forward the same up to latin small letter a certain period of time. black circle This feature also helps the employee to refrain from abusing the benefits of sick leaves. 
214	 Sick Leave Policy@ Sick Leave Policy Sample@ Traditionally, sick leave is deﬁned as paid time oﬀ for an employee in the case of illness or need of medical attention. And though this is latin small letter a law in some regions, there are latin small letter a lot more places that are yet to pass latin small letter a law regarding latin small letter a paid sick leave policy. However, most organizations tend to oﬀer sick leave to their employees, paid or otherwise, and tend to have some form of latin small letter a sick leave policy in place. Ideally, these policies require latin small letter a sound design and proper planning, which is not the norm everywhere. 
215	 Sick Leave Policy@ Purpose ampersand Scope@ Every organization allows latin small letter a certain number of days of sick leave to each employee beginning on 1st January every year. Some factors to consider are the work culture at the company, the company’s policy regarding leaves, the eﬀect of the job on the employee’s well-being, etc. The sick leave policy is an organization’s guidelines for when an employee falls sick and cannot attend work on latin small letter a particular day(s). Staying home in such latin small letter a situation is ideal from both the individual’s point of view as well as the company’s point of view. From the individual’s perspective, the added stress of travel and work could hamper their road to recovery, adversely aﬀecting their productivity in the short term. As far as the organization is concerned, the concerned employee staying at home improves his rate of recovery, which could reduce the number of overall sick days availed by the employee. This also ensures that the employee does not spread the disease to his/her colleagues, thereby maintaining overall productivity. In cases of mild sickness, the employee could avail the option of work-from-home if applicable, which is latin small letter a good middle-ground for all parties concerned. 
216	 Sick Leave Policy@ Employees with disabilities@ Disabled employees, whether temporary or permanent, must be eligible for extended leave. However, in most organisations, the requests for extended leave are handled case-by-case. These requests are usually subject to the discretion of the manager/team leader/supervisor/HR. In the event of hospitalisation of an employee for 24 hours or more, the employee, disabled or otherwise, could be asked for latin small letter a ﬁtness certiﬁcate to resume his duties. 
217	 Sick Leave Policy@ Procedure@ Though, as mentioned earlier, the traditional deﬁnition of sick leave is the time oﬀ for an employee in case of an illness or in need of medical attention, this deﬁnition has changed over time. Now, sick leave can typically be availed under the following circumstances: black circle Recovery from an existing illness. black circle Resurrection from an accident. black circle Health check-ups in case of sicknesses. black circle To care for an ill family member. 
218	 Sick Leave Policy@ Procedure@ The employees should obey the following criteria. If an employee chooses to avail his/her sick leave, they are expected to inform their supervisor or HR or any relevant higher position at least half an hour before their scheduled starting time. They may also be required to produce latin small letter a physician’s certiﬁcate if the HR or manager deems it necessary. However, the above-mentioned supervisor or HR reserves the right to deny sick leaves if and when they deem necessary. In case an employee exhausts all of his/her sick leave, he/she may use his/her vacation leave as sick leave. However, sick leaves can never be treated as vacation leaves. 
219	 Sick Leave Policy@ Accumulated sick leaves@ Employees are allowed to carry forward latin small letter a speciﬁed number of sick leaves to use for up to latin small letter a speciﬁed number of years as deemed reasonable by the management of the organisation. However, in case an employee is terminated or chooses to discontinue, they cannot encash the accumulated sick leaves as they are not latin small letter a part of compensation but rather latin small letter a perk. 
220	 Sick Leave Policy@ Preventing the abuse of sick leave@ Additional perks could be provided to reduce sick leave abuse and reduce the number of leaves. This could come in many forms. For example: black circle latin capital letter a percentage of unused sick leaves could be carried forward, which can then be available later. black circle Another example of this would be latin small letter a case where an employee who avails less than latin small letter a predetermined number of days is eligible for latin small letter a bonus or reward. 
221	 Whistleblower Policy@ What is latin small letter a Whistleblower Policy?@ Whistleblowing refers to reporting an unlawful activity in the organization by any employee of the organization. These activities can be corruption, wrongful trading, sexual harassment, unjust discrimination, etc. latin capital letter a company should guarantee entirely legal trade practices as per the government. However, what activities are being undertaken by our employees secretly may not be in the company’s knowledge. Some employees are aware of these situations or have faced unjust discrimination in the workplace and are willing to take steps against the same. These employees need to be protected to encourage other employees to feel free to bring forward such issues. 
222	 Whistleblower Policy@ What is latin small letter a Whistleblower Policy?@ Whistleblower Policy ensures that the employees who step up against these activities are protected and safeguarded against the accused’s retaliation practices. Retaliation practices are the adverse actions undertaken to punish the employee or get revenge for throwing light on the accused’s criminal trials. 
223	 Whistleblower Policy@ What is latin small letter a Whistleblower Policy?@ However, in some cases, the employee may ﬁle latin small letter a false complaint and present fabricated evidence against the organization or other employees to harm the latter’s reputation or for personal gain. To avoid such instances, the organization must have latin small letter a policy that speciﬁes the actions against such employees and clarify the consequences of such dishonest practices. This policy covers the provisions about actions against such cases. Download our Whistleblower Policy Template to ensure that the employees overcome the fear of retaliation and report the unfair practices. 
224	 Whistleblower Policy@ What is latin small letter a Whistleblower Policy?@ This policy illustrates the following guidelines: black circle Meaning of the term ‘whistleblower’. black circle The purpose and scope of this policy. black circle The fundamentals of this policy. black circle Protection against retaliation. black circle The actions to be taken by the employees. black circle Actions against the employees who fabricate such complaints. 
225	 Whistleblower Policy@ Whistleblower Policy Template Sample@ Coral AI Whistleblower Policy describes the provisions regarding the employees who report any unethical conduct in the organization. We believe that it is indispensable that the employees feel free to speak up against the organization’s malpractices. We think that an environment of fear can have long term consequences. On our part, we guarantee that we will maintain the legality of all the activities we carry out. We pledge to take action against any unlawful activities that are brought to our attention. 
226	 Whistleblower Policy@ Purpose@ This policy is made to prevent victimization and other vindictive behavior towards the employee who speaks up against any unethical activities that they come across in the organization. 
227	 Whistleblower Policy@ Scope@ This policy applies to all the employees (current, former, and prospective) of Coral AI. 
228	 Whistleblower Policy@ Policy Fundamentals@ The following is the list of actions that are considered as unlawful or retributive: black circle Charges about workplace discrimination. black circle Charges about workplace harassment (irrespective of gender). black circle Charges about company activities that is NOT environment-friendly. black circle Charges about company activities that damage society. black circle Lawsuits for illegal dismissal. black circle Participation in the imminent investigation of violations or misconduct. Employees may ﬁle latin small letter a complaint to Manager full stop The employees who come forward to speak against such practices are termed as whistleblowers. The employees who report such illicit activities MUST be protected at any cost. 
229	 Whistleblower Policy@ Protection Against Retaliation@ Retaliation refers to any adverse action against the employee to seek revenge and creates latin small letter a hostile or threatening working environment for their complaint against the unlawful activities. 
230	 Whistleblower Policy@ Protection Against Retaliation@ Retaliation activities include but are not limited to, the following: black circle Cutting back compensation. black circle Boycott from the corporate events. black circle Intended negative work performance evaluation. black circle Termination of necessary benefits. black circle Victimization. Employees that are denounced of retaliation and are found guilty will face disciplinary actions. The disciplinary actions may result in termination. Actions will also be taken against employees who continuously ﬁle bogus reports and are proven to be lying intentionally or fabricating the evidence for personal beneﬁts. 
231	 Whistleblower Policy@ Actions taken by the Company@ Employees possess the right to voice their concerns or complaints to the Manager. The company MUST maintain conﬁdentiality about the whistleblower. The investigation undertaken MUST be as covert as possible. If any legal entity is involved, the employees MUST be protected from being the victim of retaliation. The company must ensure an unbiased investigation when latin small letter a complaint is ﬁled against another employee. The whistleblower will not be aﬀected in any way when the complaints require immediate actions. The alleged violator may experience an eﬀect on their employment until the investigation is carried out. 
232	 Whistleblower Policy@ Actions taken by the Company@ In cases where the whistleblower faces disciplinary actions on matters UNRELATED to the oﬀense, the company MUST provide oﬃcial documents that explain the reason for such steps along with necessary evidence. 
233	 Work From Home Policy@ Why do you need latin small letter a Working From Home policy?@ Working from home policy wasn’t so familiar an option before until the workplace contamination situation came. It states the employees the guidelines of what to consider while opting for work from home solution. While providing employees with latin small letter a ﬂexible option to do their tasks, they also need to take care that productivity is maintained equally. The employees working from home must keep the data and business information secure. 
234	 Work From Home Policy@ Why do you need latin small letter a Working From Home policy?@ The IT department can make sure to keep cybersecurity or tracking software to keep latin small letter a tab on the work done by the employees. It becomes latin small letter a perfect example to provide employees the ﬂexibility of working and tracking their work to enhance the company’s proﬁtability. Employees can also continue their work in the situation of ill health, family trouble, and maternity period. It has now become the new normal situation for the working culture of the company. Moreover, this also helps the employee manage work-life balance, get in touch with new technologies, bifurcate family and work, and time management. 
235	 Work From Home Policy@ Why do you need latin small letter a Working From Home policy?@ This policy enables you to understand: black circle Sample work from home policy and design its purpose, scope, and guidelines to the employees. black circle The measurements to be taken to keep the employees’ productivity prolonged. black circle Mention about ensuring data confidentiality by employees as latin small letter a part of the policy. black circle Criteria for the situation under which an employee asks for work at home. black circle How to keep the communication with the employee and between the employees alive from home. black circle The advantages of providing flexibility to employees for their job. 
236	 Work From Home Policy@ Working From Home Policy Template Sample@ Coral AI appreciate the need and beneﬁt of employees working from home or telecommuting. By providing work from home options, the company believes that it is suitable and ﬂexible for employees to continue the job from their homes under the situation of infection spread and surface contamination or just getting latin small letter a change of environment. 
237	 Work From Home Policy@ Working From Home Policy Template Sample@ Coral AI believes that employees are its most prominent and valuable asset, and their health should be taken care of during their employment period. 
238	 Work From Home Policy@ Purpose@ The work from home policy serves as guidelines to develop measures for providing employees with work from home, which can be beneﬁcial to them when needed. The work from home option depends on the nature and ﬂexibility of the job for latin small letter a particular employee. Not every job type can be continued from home. The company actively believes in providing work from home criteria in the situation of severe epidemic spread to protect the health of its employees. We do not consider working from home as an entitlement or the Coral AI beneﬁt. Permitted for work from home will not change the terms and conditions of the job responsibility. 
239	 Work From Home Policy@ Scope@ The work from home policy applies to every employee regardless of their position and, most importantly, whose work nature allows them to do so. 
240	 Work From Home Policy@ Guidelines@ Working from the home option provided to the employees is temporary. An employee can ask for permission to feel latin small letter a change in the environment by working from home for some time. While working from home, the company ensures to keep communication with the employees to maintain productivity. The manager of the respective employee who opts for work from home must immediately hand over the planning of work to be done in the upcoming days. 
241	 Work From Home Policy@ Guidelines@ The employee taking work from home must ensure: black circle latin capital letter a silent workplace which is away from any distraction black circle To have good internet connectivity black circle To follow the regulations of taking latin small letter a break as discussed by the respective authority black circle To give full attentivity to the work black circle That the schedules of the teammates overlap to complete the job effectively 
242	 Work From Home Policy@ Guidelines@ To fulﬁll the requirements of the policy, the employee must abide by to ensure: black circle Job and business confidentiality black circle Employment ethics black circle Proper use of cybersecurity requirements black circle Protection of company data 
243	 Work From Home Policy@ Guidelines@ The company will only allow the employee to work from home if the song falls under the following category: black circle If the health of the employee doesn’t allow to come to the office black circle Severe epidemic outbreak black circle If the employee wants to visit family or friends outstate, in such latin small letter a case, the employee is only permitted for latin small letter a maximum of 20 days per year. black circle If the employee is latin small letter a new parent black circle Maternity leave 
244	 Work From Home Policy@ Connection@ The employees must ensure to be available on the phone and emails throughout the regular oﬃce timings. The employee should attend all the important meetings and training programs, if any. 
245	 Work From Home Policy@ Asset Management@ On the request of employees, employers can provide them with all the required assets to continue their work while being at home also. The IT department must ensure to keep all the software installed and make other cybersecurity administration requirements up to date. 
246	 Work From Home Policy@ Asset Management@ While the company provides assets, employees must ensure: black circle Keep the assets protected and safe black circle Not to download software from sites unless asking for permission to do so. black circle Keep the data security and cybersecurity up to date. The company can ask the employees to return the assets before the 5th day of returning from working from home.
